scansci Spectrometer Data File
--- Measurement Setting ---
Type: Sample Spectrum
Date: Fri Nov 22 17:53:57 2024
User: (Reserved by scansci)
Serial: (Reserved by scansci)
Channel: No. 11
Integration Time: 36
Average: 30
Boxcar: 50
Electrical Dark: No-corrected
Time Normalize: (Reserved by scansci)
Dual-beam: (Reserved by scansci)
Reference Ch: (Reserved by scansci)
--- Measurement Data ---
Pixel   Wavelength   Intensity
 1198       687.54      826.687
 1199      687.917      826.526
 1200      688.294      826.371
 1201       688.67      826.228
 1202      689.046      826.079
 1203      689.423      825.931
 1204      689.799      825.789
 1205      690.175      825.633
 1206      690.551      825.457
 1207      690.927      825.255
 1208      691.302      825.053
 1209      691.678      824.871
 1210      692.053      824.691
 1211      692.428      824.523
 1212      692.804      824.373
 1213      693.179      824.228
 1214      693.553      824.056
 1215      693.928      823.876
 1216      694.303      823.707
 1217      694.677      823.574
 1218      695.052      823.456
 1219      695.426      823.346
 1220        695.8      823.242
 1221      696.174       823.12
 1222      696.548      822.987
 1223      696.921      822.867
 1224      697.295      822.753
 1225      697.669      822.634
 1226      698.042      822.485
 1227      698.415      822.328
 1228      698.788      822.203
 1229      699.161      822.062
 1230      699.534        821.9
 1231      699.907      821.721
 1232      700.279      821.558
 1233      700.652      821.433
 1234      701.024      821.308
 1235      701.396      821.151
 1236      701.768      820.998
 1237       702.14      820.875
 1238      702.512      820.738
 1239      702.883      820.603
 1240      703.255      820.477
 1241      703.626      820.326
 1242      703.998      820.145
 1243      704.369      819.997
 1244       704.74      819.864
 1245      705.111      819.718
 1246      705.481      819.581
 1247      705.852      819.451
 1248      706.222       819.32
 1249      706.593        819.2
 1250      706.963      819.076
 1251      707.333      818.949
 1252      707.703      818.802
 1253      708.073      818.656
 1254      708.442      818.611
 1255      708.812      818.644
 1256      709.181      818.616
 1257      709.551      818.557
 1258       709.92      818.463
 1259      710.289      818.314
 1260      710.658      818.131
 1261      711.027      817.966
 1262      711.395      817.839
 1263      711.764      817.733
 1264      712.132      817.603
 1265        712.5      817.446
 1266      712.869      817.279
 1267      713.236      817.141
 1268      713.604      817.018
 1269      713.972        816.9
 1270       714.34      816.764
 1271      714.707      816.622
 1272      715.074      816.486
 1273      715.442      816.368
 1274      715.809      816.248
 1275      716.176       816.14
 1276      716.542      816.031
 1277      716.909      815.908
 1278      717.276      815.789
 1279      717.642      815.681
 1280      718.008      815.582
 1281      718.374      815.492
 1282       718.74      815.395
 1283      719.106      815.276
 1284      719.472      815.149
 1285      719.838       815.04
 1286      720.203      814.931
 1287      720.568      814.824
 1288      720.934      814.714
 1289      721.299      814.609
 1290      721.664      814.502
 1291      722.029      814.411
 1292      722.393      814.318
 1293      722.758      814.233
 1294      723.122      814.182
 1295      723.486      814.147
 1296      723.851      814.105
 1297      724.215      814.044
 1298      724.578      813.969
 1299      724.942      813.892
 1300      725.306      813.835
 1301      725.669      813.787
 1302      726.033      813.734
 1303      726.396      813.673
 1304      726.759      813.588
 1305      727.122      813.519
 1306      727.485      813.459
 1307      727.847      813.395
 1308       728.21      813.341
 1309      728.572      813.292
 1310      728.935      813.253
 1311      729.297      813.214
 1312      729.659      813.146
 1313      730.021      813.039
 1314      730.382      812.917
 1315      730.744      812.819
 1316      731.105      812.751
 1317      731.467      812.687
 1318      731.828      812.641
 1319      732.189      812.628
 1320       732.55      812.596
 1321      732.911       812.54
 1322      733.271      812.483
 1323      733.632      812.425
 1324      733.992      812.362
 1325      734.352      812.306
 1326      734.713       812.24
 1327      735.072      812.198
 1328      735.432      812.164
 1329      735.792      812.111
 1330      736.152       812.07
 1331      736.511      812.041
 1332       736.87      811.997
 1333      737.229      811.926
 1334      737.589      811.851
 1335      737.947      811.779
 1336      738.306      811.721
 1337      738.665      811.671
 1338      739.023      811.612
 1339      739.382      811.565
 1340       739.74       811.52
 1341      740.098      811.494
 1342      740.456      811.476
 1343      740.814      811.465
 1344      741.171      811.427
 1345      741.529      811.362
 1346      741.886      811.302
 1347      742.244      811.264
 1348      742.601      811.213
 1349      742.958      811.151
 1350      743.314      811.088
 1351      743.671       811.03
 1352      744.028      810.981
 1353      744.384      810.933
 1354       744.74      810.874
 1355      745.097      810.714
 1356      745.453       810.49
 1357      745.809      810.329
 1358      746.164      810.204
 1359       746.52      810.111
 1360      746.875      810.028
 1361      747.231      809.956
 1362      747.586      809.896
 1363      747.941      809.822
 1364      748.296      809.728
 1365      748.651      809.632
 1366      749.005      809.562
 1367       749.36      809.519
 1368      749.714      809.473
 1369      750.069      809.426
 1370      750.423      809.377
 1371      750.777      809.334
 1372       751.13      809.285
 1373      751.484      809.224
 1374      751.838      809.163
 1375      752.191      809.127
 1376      752.544      809.091
 1377      752.897      809.052
 1378       753.25      809.016
 1379      753.603      808.983
 1380      753.956      808.957
 1381      754.309      808.928
 1382      754.661      808.874
 1383      755.013       808.81
 1384      755.365      808.768
 1385      755.717      808.736
 1386      756.069      808.707
 1387      756.421      808.687
 1388      756.773      808.663
 1389      757.124      808.624
 1390      757.476      808.591
 1391      757.827      808.563
 1392      758.178       808.51
 1393      758.529       808.46
 1394      758.879       808.41
 1395       759.23      808.347
 1396      759.581       808.28
 1397      759.931      808.211
 1398      760.281      808.157
 1399      760.631      808.111
 1400      760.981      808.084
 1401      761.331      808.085
 1402      761.681      808.079
 1403       762.03      808.062
 1404      762.379      808.028
 1405      762.729      807.982
 1406      763.078      807.904
 1407      763.427      807.839
 1408      763.776      807.802
 1409      764.124      807.759
 1410      764.473      807.705
 1411      764.821      807.623
 1412      765.169      807.533
 1413      765.517      807.464
 1414      765.865      807.413
 1415      766.213      807.385
 1416      766.561      807.362
 1417      766.909      807.322
 1418      767.256      807.275
 1419      767.603      807.191
 1420       767.95      807.072
 1421      768.297      806.967
 1422      768.644      806.878
 1423      768.991       806.81
 1424      769.337      806.741
 1425      769.684      806.678
 1426       770.03      806.613
 1427      770.376      806.553
 1428      770.722      806.501
 1429      771.068      806.454
 1430      771.414      806.404
 1431      771.759      806.344
 1432      772.105      806.288
 1433       772.45      806.257
 1434      772.795      806.246
 1435       773.14      806.229
 1436      773.485        806.2
 1437       773.83      806.174
 1438      774.174      806.134
 1439      774.519      806.072
 1440      774.863      805.999
 1441      775.207      805.925
 1442      775.551      805.836
 1443      775.895       805.74
 1444      776.239      805.647
 1445      776.582      805.574
 1446      776.926      805.517
 1447      777.269      805.457
 1448      777.612      805.376
 1449      777.955      805.317
 1450      778.298      805.274
 1451      778.641      805.227
 1452      778.983      805.177
 1453      779.326      805.117
 1454      779.668      805.065
 1455       780.01      805.026
 1456      780.352      804.978
 1457      780.694      804.923
 1458      781.036      804.876
 1459      781.377      804.843
 1460      781.719      804.813
 1461       782.06      804.791
 1462      782.401      804.771
 1463      782.742      804.742
 1464      783.083      804.702
 1465      783.424      804.678
 1466      783.764      804.663
 1467      784.105      804.622
 1468      784.445      804.556
 1469      784.785      804.509
 1470      785.125      804.462
 1471      785.465      804.409
 1472      785.805      804.372
 1473      786.144      804.349
 1474      786.484      804.307
 1475      786.823      804.242
 1476      787.162      804.183
 1477      787.501      804.133
 1478       787.84      804.093
 1479      788.178      804.055
 1480      788.517       804.02
 1481      788.855      803.977
 1482      789.194       803.94
 1483      789.532      803.926
 1484       789.87        803.9
 1485      790.208      803.871
 1486      790.545      803.857
 1487      790.883      803.831
 1488       791.22      803.796
 1489      791.557      803.743
 1490      791.894      803.699
 1491      792.231      803.655
 1492      792.568      803.605
 1493      792.905      803.581
 1494      793.241      803.561
 1495      793.578      803.532
 1496      793.914      803.502
 1497       794.25      803.477
 1498      794.586      803.424
 1499      794.922       803.35
 1500      795.257      803.276
 1501      795.593      803.172
 1502      795.928      803.048
 1503      796.263      802.937
 1504      796.598      802.833
 1505      796.933       802.74
 1506      797.268      802.669
 1507      797.603      802.618
 1508      797.937      802.574
 1509      798.271      802.514
 1510      798.606      802.467
 1511       798.94      802.433
 1512      799.274       802.42
 1513      799.607      802.425
 1514      799.941      802.418
 1515      800.274      802.404
 1516      800.608      802.374
 1517      800.941      802.339
 1518      801.274      802.308
 1519      801.607       802.27
 1520      801.939       802.23
 1521      802.272      802.187
 1522      802.604      802.132
 1523      802.936      802.085
 1524      803.269      802.055
 1525      803.601       802.04
 1526      803.932      802.015
 1527      804.264      801.992
 1528      804.596       801.96
 1529      804.927      801.925
 1530      805.258      801.882
 1531      805.589      801.824
 1532       805.92      801.775
 1533      806.251      801.723
 1534      806.582      801.655
 1535      806.912      801.596
 1536      807.242      801.547
 1537      807.573      801.531
 1538      807.903      801.521
 1539      808.232      801.484
 1540      808.562      801.446
 1541      808.892      801.414
 1542      809.221      801.391
 1543      809.551      801.401
 1544       809.88      801.418
 1545      810.209      801.418
 1546      810.538      801.407
 1547      810.866      801.386
 1548      811.195      801.357
 1549      811.523      801.316
 1550      811.851      801.277
 1551       812.18      801.263
 1552      812.507      801.259
 1553      812.835      801.247
 1554      813.163      801.228
 1555       813.49      801.192
 1556      813.818      801.142
 1557      814.145      801.127
 1558      814.472      801.136
 1559      814.799       801.13
 1560      815.126      801.112
 1561      815.452      801.075
 1562      815.779      801.028
 1563      816.105      800.977
 1564      816.431       800.94
 1565      816.757      800.929
 1566      817.083      800.922
 1567      817.409      800.912
 1568      817.734      800.886
 1569       818.06       800.88
 1570      818.385      800.861
 1571       818.71      800.837
 1572      819.035      800.803
 1573       819.36      800.766
 1574      819.685      800.741
 1575      820.009       800.74
 1576      820.333      800.755
 1577      820.658      800.751
 1578      820.982      800.724
 1579      821.305      800.757
 1580      821.629      800.834
 1581      821.953      800.866
 1582      822.276      800.868
 1583        822.6      800.849
 1584      822.923      800.821
 1585      823.246        800.8
 1586      823.569      800.759
 1587      823.891      800.721
 1588      824.214      800.693
 1589      824.536      800.664
 1590      824.858      800.646
 1591       825.18      800.628
 1592      825.502      800.617
 1593      825.824      800.646
 1594      826.146      800.674
 1595      826.467       800.66
 1596      826.789      800.627
 1597       827.11       800.58
 1598      827.431      800.516
 1599      827.752      800.484
 1600      828.072      800.476
 1601      828.393      800.476
 1602      828.713      800.491
 1603      829.034      800.499
 1604      829.354      800.521
 1605      829.674      800.557
 1606      829.993      800.595
 1607      830.313      800.629
 1608      830.633      800.655
 1609      830.952      800.652
 1610      831.271      800.639
 1611       831.59      800.631
 1612      831.909      800.631
 1613      832.228      800.624
 1614      832.546      800.594
 1615      832.865      800.571
 1616      833.183      800.567
 1617      833.501      800.565
 1618      833.819      800.561
 1619      834.137      800.558
 1620      834.455      800.565
 1621      834.772      800.574
 1622      835.089      800.582
 1623      835.407      800.588
 1624      835.724      800.577
 1625       836.04      800.533
 1626      836.357      800.477
 1627      836.674       800.44
 1628       836.99      800.425
 1629      837.306       800.42
 1630      837.623      800.396
 1631      837.939       800.38
 1632      838.254      800.368
 1633       838.57       800.35
 1634      838.886       800.35
 1635      839.201      800.346
 1636      839.516      800.321
 1637      839.831      800.303
 1638      840.146      800.268
 1639      840.461      800.243
 1640      840.775       800.24
 1641       841.09      800.252
 1642      841.404      800.275
 1643      841.718      800.298
 1644      842.032      800.291
 1645      842.346       800.27
 1646      842.659      800.248
 1647      842.973      800.202
 1648      843.286       800.16
 1649      843.599      800.138
 1650      843.912      800.134
 1651      844.225      800.126
 1652      844.538      800.107
 1653      844.851       800.11
 1654      845.163      800.119
 1655      845.475      800.121
 1656      845.787      800.153
 1657      846.099      800.219
 1658      846.411      800.247
 1659      846.723      800.233
 1660      847.034      800.238
 1661      847.345      800.262
 1662      847.657      800.301
 1663      847.968      800.339
 1664      848.278      800.361
 1665      848.589      800.367
 1666        848.9      800.355
 1667       849.21      800.336
 1668       849.52      800.314
 1669       849.83      800.315
 1670       850.14       800.33
 1671       850.45      800.352
 1672      850.759      800.357
 1673      851.069      800.365
 1674      851.378      800.351
 1675      851.687      800.342
 1676      851.996      800.344
 1677      852.305       800.33
 1678      852.614        800.3
 1679      852.922      800.284
 1680       853.23       800.23
 1681      853.539      800.142
 1682      853.847      800.101
 1683      854.154      800.083
 1684      854.462       800.09
 1685       854.77      800.087
 1686      855.077      800.067
 1687      855.384      800.045
 1688      855.691      800.003
 1689      855.998      799.964
 1690      856.305      799.949
 1691      856.612      799.937
 1692      856.918      799.909
 1693      857.224      799.869
 1694       857.53      799.794
 1695      857.836      799.712
 1696      858.142      799.662
 1697      858.448      799.647
 1698      858.753      799.669
 1699      859.059      799.708
 1700      859.364      799.736
 1701      859.669      799.751
 1702      859.974      799.763
 1703      860.278      799.771
 1704      860.583      799.773
 1705      860.887      799.759
 1706      861.192      799.727
 1707      861.496      799.699
 1708        861.8      799.687
 1709      862.103      799.669
 1710      862.407       799.66
 1711       862.71      799.665
 1712      863.014      799.653
 1713      863.317      799.615
 1714       863.62      799.571
 1715      863.922      799.553
 1716      864.225       799.54
 1717      864.527      799.519
 1718       864.83      799.494
 1719      865.132       799.46
 1720      865.434      799.423
 1721      865.736      799.403
 1722      866.037      799.393
 1723      866.339      799.382
 1724       866.64      799.374
 1725      866.941      799.384
 1726      867.242      799.404
 1727      867.543      799.423
 1728      867.844      799.421
 1729      868.145      799.393
 1730      868.445      799.377
 1731      868.745       799.38
 1732      869.045       799.36
 1733      869.345      799.342
 1734      869.645      799.346
 1735      869.944      799.346
 1736      870.244      799.354
 1737      870.543      799.368
 1738      870.842      799.385
 1739      871.141      799.402
 1740       871.44      799.417
 1741      871.739      799.428
 1742      872.037      799.428
 1743      872.335      799.421
 1744      872.634      799.426
 1745      872.931      799.438
 1746      873.229      799.442
 1747      873.527      799.446
 1748      873.824      799.467
 1749      874.122      799.511
 1750      874.419      799.541
 1751      874.716      799.569
 1752      875.013      799.598
 1753      875.309      799.616
 1754      875.606      799.615
 1755      875.902       799.63
 1756      876.199      799.661
 1757      876.495      799.648
 1758       876.79      799.591
 1759      877.086      799.544
 1760      877.382      799.516
 1761      877.677      799.507
 1762      877.972      799.498
 1763      878.267      799.486
 1764      878.562      799.469
 1765      878.857      799.455
 1766      879.152      799.455
 1767      879.446       799.47
 1768       879.74      799.475
 1769      880.034       799.48
 1770      880.328      799.478
 1771      880.622      799.459
 1772      880.916      799.429
 1773      881.209      799.411
 1774      881.502      799.402
 1775      881.795      799.429
 1776      882.088      799.439
 1777      882.381      799.412
 1778      882.674       799.39
 1779      882.966      799.394
 1780      883.258        799.4
 1781      883.551      799.377
 1782      883.843      799.341
 1783      884.134      799.326
 1784      884.426      799.319
 1785      884.717      799.293
 1786      885.009      799.268
 1787        885.3      799.264
 1788      885.591      799.276
 1789      885.882      799.296
 1790      886.172      799.309
 1791      886.463      799.307
 1792      886.753      799.309
 1793      887.043      799.334
 1794      887.333      799.371
 1795      887.623      799.409
 1796      887.913      799.433
 1797      888.202      799.454
 1798      888.492       799.47
 1799      888.781      799.474
 1800       889.07      799.458
 1801      889.359      799.416
 1802      889.647       799.38
 1803      889.936      799.362
 1804      890.224      799.355
 1805      890.512      799.367
 1806        890.8      799.377
 1807      891.088      799.387
 1808      891.376      799.399
 1809      891.663      799.407
 1810      891.951      799.412
 1811      892.238      799.409
 1812      892.525      799.412
 1813      892.812      799.432
 1814      893.099      799.454
 1815      893.385      799.473
 1816      893.671      799.478
 1817      893.958      799.484
 1818      894.244      799.505
 1819       894.53      799.547
 1820      894.815      799.589
 1821      895.101      799.615
 1822      895.386      799.613
 1823      895.671      799.609
 1824      895.956      799.608
 1825      896.241      799.619
 1826      896.526      799.633
 1827       896.81      799.649
 1828      897.095      799.657
 1829      897.379      799.672
 1830      897.663      799.689
 1831      897.947      799.689
 1832      898.231       799.68
 1833      898.514      799.691
 1834      898.798      799.706
 1835      899.081      799.707
 1836      899.364      799.715
 1837      899.647      799.724
 1838      899.929      799.715
 1839      900.212      799.685
 1840      900.494      799.652
 1841      900.776      799.625
 1842      901.058      799.615
 1843       901.34      799.618
 1844      901.622      799.614
 1845      901.904      799.604
 1846      902.185      799.587
 1847      902.466      799.562
 1848      902.747      799.544
 1849      903.028      799.539
 1850      903.309      799.513
 1851      903.589      799.491
 1852       903.87       799.47
 1853       904.15      799.443
 1854       904.43      799.433
 1855       904.71      799.421
 1856      904.989      799.387
 1857      905.269      799.351
 1858      905.548       799.34
 1859      905.827      799.355
 1860      906.106      799.371
 1861      906.385       799.37
 1862      906.664      799.344
 1863      906.942      799.308
 1864      907.221      799.276
 1865      907.499      799.261
 1866      907.777      799.257
 1867      908.055       799.25
 1868      908.332      799.242
 1869       908.61      799.248
 1870      908.887      799.257
 1871      909.164      799.265
 1872      909.441      799.263
 1873      909.718      799.265
 1874      909.995      799.282
 1875      910.271      799.304
 1876      910.548      799.312
 1877      910.824      799.323
 1878        911.1      799.349
 1879      911.375      799.372
 1880      911.651      799.375
 1881      911.927      799.353
 1882      912.202      799.345
 1883      912.477      799.354
 1884      912.752      799.329
 1885      913.027      799.301
 1886      913.301      799.286
 1887      913.576      799.298
 1888       913.85      799.312
 1889      914.124      799.317
 1890      914.398      799.329
 1891      914.672      799.358
 1892      914.945      799.395
 1893      915.219       799.42
 1894      915.492       799.42
 1895      915.765      799.408
 1896      916.038      799.388
 1897      916.311      799.379
 1898      916.583      799.369
 1899      916.856      799.363
 1900      917.128       799.35
 1901        917.4      799.351
 1902      917.672      799.359
 1903      917.944      799.376
 1904      918.215      799.409
 1905      918.486      799.443
 1906      918.758      799.456
 1907      919.029      799.474
 1908      919.299      799.483
 1909       919.57      799.478
 1910      919.841      799.451
 1911      920.111      799.434
 1912      920.381      799.438
 1913      920.651      799.443
 1914      920.921      799.433
 1915      921.191      799.441
 1916       921.46      799.446
 1917      921.729      799.457
 1918      921.999      799.476
 1919      922.268      799.479
 1920      922.536      799.466
 1921      922.805      799.446
 1922      923.073      799.421
 1923      923.342      799.418
 1924       923.61      799.428
 1925      923.878      799.437
 1926      924.145      799.449
 1927      924.413      799.461
 1928       924.68      799.463
 1929      924.948      799.486
 1930      925.215      799.513
 1931      925.482      799.529
 1932      925.748      799.563
 1933      926.015      799.594
 1934      926.281      799.617
 1935      926.547      799.619
 1936      926.813      799.607
 1937      927.079      799.591
 1938      927.345       799.59
 1939       927.61      799.621
 1940      927.876      799.669
 1941      928.141      799.719
 1942      928.406       799.74
 1943      928.671       799.73
 1944      928.935      799.709
 1945        929.2      799.701
 1946      929.464      799.687
 1947      929.728      799.664
 1948      929.992       799.67
 1949      930.256      799.684
 1950       930.52      799.681
 1951      930.783      799.679
 1952      931.046      799.698
 1953      931.309      799.725
 1954      931.572      799.756
 1955      931.835      799.778
 1956      932.097       799.79
 1957       932.36      799.798
 1958      932.622      799.781
 1959      932.884       799.76
 1960      933.146      799.738
 1961      933.408      799.742
 1962      933.669      799.769
 1963       933.93        799.8
 1964      934.192      799.822
 1965      934.453      799.839
 1966      934.713      799.849
 1967      934.974      799.864
 1968      935.234      799.873
 1969      935.495      799.866
 1970      935.755       799.84
 1971      936.015      799.814
 1972      936.274      799.786
 1973      936.534      799.762
 1974      936.793       799.75
 1975      937.053      799.752
 1976      937.312      799.744
 1977      937.571      799.736
 1978      937.829      799.729
 1979      938.088      799.715
 1980      938.346      799.719
 1981      938.604      799.727
 1982      938.862      799.737
 1983       939.12       799.74
 1984      939.378      799.734
 1985      939.635      799.739
 1986      939.893      799.758
 1987       940.15      799.795
 1988      940.407      799.817
 1989      940.663      799.823
 1990       940.92      799.823
 1991      941.176       799.82
 1992      941.433      799.817
 1993      941.689      799.807
 1994      941.944      799.787
 1995        942.2      799.789
 1996      942.456       799.81
 1997      942.711       799.84
 1998      942.966      799.854
 1999      943.221      799.866
 2000      943.476      799.871
 2001      943.731      799.878
 2002      943.985      799.886
 2003      944.239      799.905
 2004      944.493       799.91
 2005      944.747      799.881
 2006      945.001      799.845
 2007      945.255      799.821
 2008      945.508      799.792
 2009      945.761      799.774
 2010      946.014      799.772
 2011      946.267      799.787
 2012       946.52      799.808
 2013      946.772      799.825
 2014      947.025      799.822
 2015      947.277      799.818
 2016      947.529      799.812
 2017      947.781      799.819
 2018      948.032      799.823
 2019      948.284      799.811
 2020      948.535      799.794
 2021      948.786      799.774
 2022      949.037      799.758
 2023      949.288      799.774
 2024      949.538      799.791
 2025      949.789      799.787
 2026      950.039      799.788
 2027      950.289      799.778
 2028      950.539      799.753
 2029      950.788       799.75
 2030      951.038      799.738
 2031      951.287      799.715
 2032      951.536      799.708
 2033      951.785      799.681
 2034      952.034      799.661
 2035      952.282      799.652
 2036      952.531      799.661
 2037      952.779      799.681
 2038      953.027      799.692
 2039      953.275      799.677
 2040      953.523      799.647
 2041       953.77      799.608
 2042      954.017      799.561
 2043      954.264      799.532
 2044      954.511       799.54
 2045      954.758      799.571
 2046      955.005      799.577
 2047      955.251      799.562
